CÌ_digo.do.MunicÌ_pio,MunicÌ_pio,Estado,Ano.de.ReferÌ»ncia,Prestadores,ServiÌ_os,IN015_AE...Ìçndice.de.coleta.de.esgoto..percentual.,IN016_AE...Ìçndice.de.tratamento.de.esgoto..percentual.,IN021_AE...ExtensÌ£o.da.rede.de.esgoto.por.ligaÌ_Ì£o..m.lig.,IN024_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,indiceDeEsgotoTratadoReferidoAguaConsumidaPercentual,IN047_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.esgoto..percentual.,IN056_AE...Ìçndice.de.atendimento.total.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,IN059_AE...Ìçndice.de.consumo.de.energia.elÌ©trica.em.sistemas.de.esgotamento.sanitÌÁrio..kWh.m..,GEOCODIGO
292593,Quixabeira,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2925931
292595,Rafael Jambeiro,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2925956
292600,Remanso,BA,2015,[29260011] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR,ÌÅgua e Esgoto; Res SÌ_lidos,33.26,100,9.3,48,33.26,48,28.92,0.13,2926004
292610,RetirolÌ¢ndia,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2926103
292630,RiachÌ£o do JacuÌ_pe,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29263040] Prefeitura Municipal de RiachÌ£o do Jacuipe - PMRJ,ÌÅgua e Esgoto; Res SÌ_lidos,1.86,100,6.03,2.89,1.86,2.89,1.73,0.01,2926301
292640,Riacho de Santana,BA,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2926400
292650,Ribeira do Amparo,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2926509
292660,Ribeira do Pombal,BA,2015,[29266011] Prefeitura Municipal de Ribeira do Pombal - PMRP; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29266040] Prefeitura Municipal de Ribeira do Pombal - PMRP,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,3.17,26.74,0,26.74,18.39,0,2926608
292665,RibeirÌ£o do Largo,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2926657
292670,Rio de Contas,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua e Esgoto,56.26,100,11.55,50.27,56.26,50.27,24.38,0.34,2926707
292680,Rio do AntÌ«nio,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2926806
292690,Rio do Pires,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29269040] Prefeitura Muinicipal de Rio do Pires - PMRP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2926905
292710,Rodelas,BA,2015,[29271011] Prefeitura Municipal de Rodelas - PMR; [29271040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA,ÌÅgua e Esgoto; Res SÌ_lidos,62.91,0,10.91,89.03,0,89.03,89.03,0,2927101
292720,Ruy Barbosa,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua e Esgoto,9.62,100,15.49,7.07,9.62,7.07,5.22,0.02,2927200
292750,Santa BÌÁrbara,BA,2015,[29275011] Prefeitura Municipal de Santa BÌÁrbara - PMSB; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29275040] Prefeitura Municipal de Santa Barbara - Ba,Esgoto; ÌÅgua; Res SÌ_lidos,70.89,3.57,7.01,52.98,5.91,52.98,33.73,NA,2927507
292760,Santa BrÌ_gida,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29276040] PREFEITUTA MUNICIPAL DE SANTA BRIGIDA - PMSB,ÌÅgua e Esgoto; Res SÌ_lidos,36.54,100,5.8,76.75,36.54,76.75,28.6,0,2927606
292790,Santa InÌ»s,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29279040] PREFEITURA MUNICIPAL DE SANTA INES - PMSI,ÌÅgua e Esgoto; Res SÌ_lidos,68.35,100,9.65,58.96,68.35,58.96,54.13,0.28,2927903
292800,Santaluz,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2928000
292820,Santana,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2928208
292830,SantanÌ_polis,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2928307
292850,Santa Teresinha,BA,2015,[29285011] Prefeitura Municipal de Santa Teresinha - PMST; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,Esgoto; ÌÅgua,72.89,0,7,78.09,0,78.09,20.78,0.05,2928505
292880,Santo EstÌ»vÌ£o,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29288040] Secretaria de Obras. ServiÌ_os PÌ_blicos e Meio Ambiente - SEOBS,ÌÅgua e Esgoto; Res SÌ_lidos,1.28,100,6.63,1.43,1.28,1.43,0.83,0,2928802
292895,SÌ£o Domingos,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2928950
292905,SÌ£o FÌ©lix do Coribe,BA,2015,[29290511] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2929057
292925,SÌ£o Gabriel,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29292540] PREFEITURA MUNICIPAL DE SÌÄO GABRIEL - PMSG,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2929255
292937,SÌ£o JosÌ© do JacuÌ_pe,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2929370
292970,SÌÁtiro Dias,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2929701
292980,SaÌ_de,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2929800
292990,Seabra,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2929909
293000,SebastiÌ£o Laranjeiras,BA,2015,[29300011] Prefeitura Municipal de SebastiÌ£o Laranjeiras - PMSL; [29300040] Prefeitura Municipal de SebastiÌ£o Laranjeiras - PMSL,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2930006
293010,Senhor do Bonfim,BA,2015,[29301011] Prefeitura Municipal de Senhor do Bonfim - PMSB; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29301040] Secretaria de Infraestrutura - seinfra,Esgoto; ÌÅgua e Esgoto; Res SÌ_lidos,100,1.94,7.2,53.45,3.39,53.45,54.63,1.45,2930105
293015,Serra do Ramalho,BA,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2930154
293020,Sento SÌ©,BA,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2930204
293030,Serra Dourada,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29303040] Prefeitura Municipal de Serra Dourada - PMSD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2930303
293040,Serra Preta,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2930402
293050,Serrinha,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua e Esgoto,10.93,100,7.75,14.65,10.93,14.65,9.01,0.25,2930501
293060,SerrolÌ¢ndia,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2930600
293075,SÌ_tio do Mato,BA,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2930758
293076,SÌ_tio do Quinto,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2930766
293077,Sobradinho,BA,2015,[29307711] Empresa Municipal de ServiÌ_os de ÌÅgua e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP,ÌÅgua e Esgoto; Res SÌ_lidos,86.75,0,8.92,80.45,0,80.45,73.15,0.01,2930774
293080,Souto Soares,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2930808
293090,Tabocas do Brejo Velho,BA,2015,[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua; ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2930907
293100,TanhaÌ_u,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2931004
293105,Tanque Novo,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2931053
293110,Tanquinho,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2931103
293130,TapiramutÌÁ,BA,2015,[29313011] Prefeitura Municipal de TapiramutÌÁ - PMT; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29313040] Secretaria Municipal de Infraestrutura - SMI,Esgoto; ÌÅgua; Res SÌ_lidos,96.51,0,4,51.98,0,51.98,40.23,0,2931301
293150,TeofilÌ¢ndia,BA,2015,[29315011] Prefeitura Municipal de TeofilÌ¢ndia - PMT; [29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,Esgoto; ÌÅgua,18.8,0.99,8.57,32.09,0,32.09,10.43,0.01,2931509
293180,Tremedal,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2931806
293190,Tucano,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua e Esgoto,41.86,100,6.96,48.08,41.86,48.08,20.14,0.23,2931905
293200,UauÌÁ,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2932002
293210,UbaÌ_ra,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÌçRA,ÌÅgua e Esgoto; Res SÌ_lidos,67.94,100,9.5,57.73,67.94,57.73,25.79,0.28,2932101
293240,UibaÌ_,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÌàOS PÌ_BLICOS - SMO,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2932408
293245,Umburanas,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2932457
293260,Urandi,BA,2015,[29326040] Prefeitura Municipal de Urandi - PMU,Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2932606
293280,Utinga,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2932804
293300,Valente,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2933000
293305,VÌÁrzea da RoÌ_a,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2933059
293310,VÌÁrzea do PoÌ_o,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÌÅRZEA DO POÌàO - PMVP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2933109
293315,VÌÁrzea Nova,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29331540] Prefeitura Municipal de VÌÁrzea Nova - PMVN,ÌÅgua e Esgoto; Res SÌ_lidos,75.19,100,17.7,99.4,75.19,99.4,65.03,0.01,2933158
293330,VitÌ_ria da Conquista,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29333040] SECRETARIA DE SERVIÌàOS PÌ_BLICOS - SESEP,ÌÅgua e Esgoto; Res SÌ_lidos,82.48,100,9.6,90.17,82.48,90.17,80.73,0.4,2933307
293340,Wagner,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2933406
293360,Xique-Xique,BA,2015,[29336011] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE; [29336040] PREFEITURA DE XIQUE-XIQUE - PMXX,ÌÅgua e Esgoto; Res SÌ_lidos,9.6,0,13.72,18.1,0,18.1,12.93,NA,2933604
310100,ÌÅguas Vermelhas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31010040] Prefeitura Municipal de ÌÅguas Vermelhas - PMAV,ÌÅgua e Esgoto; Res SÌ_lidos,28.51,100,14.87,38.58,28.51,38.58,27.11,0.08,3108255
310170,Almenara,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua e Esgoto; ÌÅgua,72.09,100,10.06,85.36,72.09,85.36,69.89,0.25,3101003
310270,Cachoeira de PajeÌ_,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31027040] Prefeitura Municipal de Cachoeira de PajeÌ_ - PMCP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3101706
310340,AraÌ_uaÌ_,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31034040] SecretÌÁria Municipal de Desenvolvimento Urbano - SMDU,ÌÅgua e Esgoto; ÌÅgua e Esgoto; Res SÌ_lidos,45.05,100,11.46,52.97,45.05,52.97,38.57,NA,3102704
310520,Bandeira,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31052040] SECRETARIA MUNICIPAL DE OBRAS. SERVIÌàOS E TRANSPORTES - SMOST,ÌÅgua e Esgoto; Res SÌ_lidos,78.81,0,6.8,96.24,0,96.24,45.87,NA,3103405
310650,Berilo,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31065040] PREFEITURA MUNICIPAL DE B ERILO - PM,ÌÅgua e Esgoto; Res SÌ_lidos,60,100,7.17,86.59,60,86.59,38.29,NA,3105202
310665,Berizal,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31066540] Prefeitura Municipal de Berizal - PMB,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3106507
310825,Bonito de Minas,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3106655
311270,CapitÌ£o EnÌ©as,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31127040] PREFEITURA MUNICIPAL - PMCE,ÌÅgua e Esgoto; Res SÌ_lidos,26.1,98.88,20.72,27.44,25.81,27.44,22.25,0.13,3112703
311300,CaraÌ_,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31130040] Prefeitura Municipal CaraÌ_ - PMC,ÌÅgua e Esgoto; Res SÌ_lidos,8.19,80.71,5.25,0,6.61,0,4.3,NA,3113008
311547,Catuti,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31154740] Prefeitura Municipal de Catuti - PMC,ÌÅgua e Esgoto; Res SÌ_lidos,22.99,99.85,51.35,21.79,22.95,21.79,12.72,0.57,3115474
311610,Chapada do Norte,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3116100
311700,Comercinho,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31170040] Prefeitura Municipal - PM,ÌÅgua e Esgoto; Res SÌ_lidos,47.81,0,13.78,98.15,0,98.15,41.95,NA,3117009
311783,CÌ«nego Marinho,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31178340] Prefeitura Municipal de CÌ«nego Marinho - PMCM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3117836
311950,Coronel Murta,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31195040] Prefeitura Municipal de Coronel Murta - PMCM,ÌÅgua e Esgoto; ÌÅgua; Res SÌ_lidos,41.32,99.7,9.12,47.02,41.2,47.02,34.52,0.09,3119500
312030,CristÌÁlia,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31203040] SecretÌÁria de Meio Ambiente - PMC,ÌÅgua e Esgoto; Res SÌ_lidos,23.41,100,19.88,25.67,23.41,25.67,13.61,0,3120300
312087,Curral de Dentro,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3120870
312235,Divisa Alegre,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3122355
312245,DivisÌ_polis,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31224540] SECRETARIA MUNICIPAL DE LIMPEZA URBANA - MG,ÌÅgua e Esgoto; Res SÌ_lidos,25.96,100,10.57,35.9,25.96,35.9,25.61,0.05,3122454
312430,Espinosa,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31243040] Prefeitura Municipal - PM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3124302
312560,Felisburgo,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31256040] PREFEITURA MUNICIPAL DE FELISBURGO - PMF,ÌÅgua e Esgoto; Res SÌ_lidos,84.87,0,8.47,99.52,0,99.52,73.63,NA,3125606
312650,Francisco BadarÌ_,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31265040] Prefeitura Municipal de Francisco BadarÌ_ - PMFB,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3126505
312670,Francisco SÌÁ,MG,2015,[31267011] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE; [31267040] Prefeitura Municipal - PMFcSa,ÌÅgua e Esgoto; Res SÌ_lidos,64,100,11.33,84.91,64,84.91,50.77,0.07,3126703
312707,Fruta de Leite,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3127073
312733,Gameleiras,MG,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,3127339
312780,GrÌ£o Mogol,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31278040] Prefeitura Municipal de GrÌ£o Mogol - PMGM,ÌÅgua e Esgoto; ÌÅgua; Res SÌ_lidos,37.33,100,3.94,48.14,37.33,48.14,17.27,0.09,3127800
312965,Ibiracatu,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,3129657
313065,Indaiabira,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31306540] secretaria de obras - secretaria de obras,ÌÅgua e Esgoto; Res SÌ_lidos,27.19,100,20.51,30.41,27.19,30.41,11.37,0,3130655
313210,Itacarambi,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31321040] PREFEITURA MUNICIPAL DE ITACARAMBI - PMI,ÌÅgua e Esgoto; Res SÌ_lidos,25.03,100,16.13,29.17,25.03,29.17,22.72,0,3132107
313330,Itaobim,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31333040] PREFITURA MUNICÌçPAL DE ITATOBIM - pm,ÌÅgua e Esgoto; ÌÅgua; Res SÌ_lidos,33.39,100,7.73,43.39,33.39,43.39,32.6,0.22,3133303
313400,Itinga,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31340040] PREFEITURA MUNICIPAL DE ITINGA - PM ITINGA,ÌÅgua e Esgoto; Res SÌ_lidos,61.25,95.46,8.58,98.18,58.47,98.18,44.66,NA,3134004
313470,Jacinto,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua e Esgoto; ÌÅgua,48.7,0,12.62,47.46,0,47.46,35.97,0,3134707
313505,JaÌ_ba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31350540] SECRETARIA MUNICIPAL DE OBRAS - PMJ,ÌÅgua e Esgoto; Res SÌ_lidos,19.95,100,11.11,24.13,19.95,24.13,12.67,0.08,3135050
313510,JanaÌ_ba,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31351040] PREFEITURA MUNICIPAL - PMJ,ÌÅgua e Esgoto; Res SÌ_lidos,20.07,100,15.06,24.89,20.07,24.89,22.57,0.37,3135100
313520,JanuÌÁria,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31352040] Prefeitura Municipal de JanuÌÁria MG - PMJ,ÌÅgua e Esgoto; Res SÌ_lidos,18.42,100,16.58,18.46,18.42,18.46,11.65,0.53,3135209
313535,Japonvar,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31353540] Prefeitura Municipal de Japonvar - PMJ,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3135357
313545,Jenipapo de Minas,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua e Esgoto,49.74,100,8.52,90.59,49.74,90.59,36.7,NA,3135456
313580,Jequitinhonha,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31358040] SECRETARIA MUNICIPAL DE OBRAS.VIAÌàÌÄO E SERVIÌàOS URBANOS - SMOVSU,ÌÅgua e Esgoto; ÌÅgua; Res SÌ_lidos,51.35,100,8.51,65.92,51.35,65.92,46.61,0.32,3135803
313600,JoaÌ_ma,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR,ÌÅgua e Esgoto; ÌÅgua,63.14,79.72,9.14,72.16,50.33,72.16,49.61,0.04,3136009
313650,JordÌ¢nia,MG,2015,[31365011] Prefeitura Municipal de Jordania - PMJ; [31062000] Companhia de Saneamento de Minas Gerais - COPASA; [31365040] SECRETARIA MUNICIPAL DE OBRA E SERVIÌàOS PUBLICOS - SEMOSP,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,7.21,99.84,0,99.84,99.67,1.26,3136504
313652,JosÌ© GonÌ_alves de Minas,MG,2015,[31365211] Prefeitura Municipal de JosÌ© GonÌ_alves de Minas - PMJGM; [31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365240] Secretaria Municipal de Transporte. Obras e ServiÌ_os PÌ_blicos - SMTOS,Esgoto; ÌÅgua e Esgoto; Res SÌ_lidos,100,100,11.58,100,100,100,75.4,NA,3136520
313657,JosenÌ_polis,MG,2015,[31686000] Copasa ServiÌ_os de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR; [31365740] Prefeitura Municipal de JosenÌ_polis - MG,ÌÅgua e Esgoto; Res SÌ_lidos,29.77,100,7.51,77.02,29.77,77.02,41.22,NA,3136579
313695,JuvenÌ_lia,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua e Esgoto,1.27,0,560.53,1.82,0,1.82,1.4,0,3136959
313865,Lontra,MG,2015,[31062000] Companhia de Saneamento de Minas Gerais - COPASA,ÌÅgua e Esgoto,9.03,87.29,101.14,11.45,7.89,11.45,7.68,1.86,3138658
313925,Mamonas,MG,2015,[31392540] Prefeitura Municipal de Mamonas - PMM,Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,3139250
